"YTS ID","IMDb ID","Movie Title","Year","Language","Rating","Quality","YTS URL","IMDb URL","Torrent URL"
"45334","tt6277462","Brahmastra Part One: Shiva","2022","hi","5.6","2160p","https://yts.mx/movies/brahmastra-part-one-shiva-2022","https://www.imdb.com/title/tt6277462","https://yts.mx/torrent/download/6296D9746AA2ABF5C1DB5B81D36409228B263E27"
"45318","tt21477618","Mortal Kombat Legends: Snow Blind","2022","en","6.7","2160p","https://yts.mx/movies/mortal-kombat-legends-snow-blind-2022","https://www.imdb.com/title/tt21477618","https://yts.mx/torrent/download/9372754E6E5E7D31F1B62543707F888691D20CD5"
"45298","tt15445056","Athena","2022","fr","6.8","2160p","https://yts.mx/movies/athena-2022","https://www.imdb.com/title/tt15445056","https://yts.mx/torrent/download/F11B3B524BA9E223747AB8F4944A7BFD99DFD2C8"
"45297","tt5315210","Lou","2022","en","6.1","2160p","https://yts.mx/movies/lou-2022","https://www.imdb.com/title/tt5315210","https://yts.mx/torrent/download/9D9F30530D90F126515B3A98AB99CC86852214A8"
"45296","tt14307536","A Jazzman's Blues","2022","en","6.8","2160p","https://yts.mx/movies/a-jazzmans-blues-2022","https://www.imdb.com/title/tt14307536","https://yts.mx/torrent/download/F596113648478AC888CCE18FA9E33EDC930CB5AB"
"45295","tt14857730","The Enforcer","2022","en","5.3","2160p","https://yts.mx/movies/the-enforcer-2022","https://www.imdb.com/title/tt14857730","https://yts.mx/torrent/download/9967C975F36456D4AB518E3FA0FAE0859A71B5D1"
"45293","tt9853500","Bandit","2022","en","6.4","2160p","https://yts.mx/movies/bandit-2022","https://www.imdb.com/title/tt9853500","https://yts.mx/torrent/download/66D23C4E72C7F1A8F64B4CE4D7B6FCB4E7284280"
"45292","tt9783730","On the Come Up","2022","en","5.7","2160p","https://yts.mx/movies/on-the-come-up-2022","https://www.imdb.com/title/tt9783730","https://yts.mx/torrent/download/66DE2694E0CCE0052A02BC4E798DA69F803980E8"
"45290","tt14950412","Section 8","2022","en","4.3","2160p","https://yts.mx/movies/section-8-2022","https://www.imdb.com/title/tt14950412","https://yts.mx/torrent/download/8CA8D56C10F35C2DB5D44580DE5F03594A693BA5"
"45287","tt15275256","The Infernal Machine","2022","en","5.4","2160p","https://yts.mx/movies/the-infernal-machine-2022","https://www.imdb.com/title/tt15275256","https://yts.mx/torrent/download/E8C1980B8A4851655C602B033EE4A7BCE68D8118"
"45288","tt14830582","Dig","2022","en","4.4","2160p","https://yts.mx/movies/dig-2022","https://www.imdb.com/title/tt14830582","https://yts.mx/torrent/download/4F46673D85B094D5A27CEB21CC531144E8E365C5"
"45285","tt16977750","Sidney","2022","en","7.8","2160p","https://yts.mx/movies/sidney-2022","https://www.imdb.com/title/tt16977750","https://yts.mx/torrent/download/76837CADFDC4CC57C8609483B65227F8CFDD7166"
"45284","tt13070038","After Ever Happy","2022","en","4.7","2160p","https://yts.mx/movies/after-ever-happy-2022","https://www.imdb.com/title/tt13070038","https://yts.mx/torrent/download/70EBB6F8E96C14D7A31A752CE29CCB89661CE3A1"
"45283","tt8110652","Bodies Bodies Bodies","2022","en","6.2","2160p","https://yts.mx/movies/bodies-bodies-bodies-2022","https://www.imdb.com/title/tt8110652","https://yts.mx/torrent/download/AD0DF5E308A63D80E97E2D60B9107667E8D1EEFD"
"45269","tt16426596","The Dreamlife of Georgie Stone","2022","en","6.8","2160p","https://yts.mx/movies/the-dreamlife-of-georgie-stone-2022","https://www.imdb.com/title/tt16426596","https://yts.mx/torrent/download/EFED6BC1632599381D58FD2C0A20D35ED88E0603"
"45253","tt14900738","Meet Cute","2022","en","5.7","2160p","https://yts.mx/movies/meet-cute-2022","https://www.imdb.com/title/tt14900738","https://yts.mx/torrent/download/99AC1449D4D57401632489D44B7CE8193C675419"
"45240","tt21379618","Patton Oswalt: We All Scream","2022","en","5.9","2160p","https://yts.mx/movies/patton-oswalt-we-all-scream-2022","https://www.imdb.com/title/tt21379618","https://yts.mx/torrent/download/E03094B2AB02BF90BA73F5E1806E849287B1BA93"
"45140","tt13327038","Do Revenge","2022","en","6.3","2160p","https://yts.mx/movies/do-revenge-2022","https://www.imdb.com/title/tt13327038","https://yts.mx/torrent/download/ABDEE2694C09BEC8D1212810725CFA6248DF732B"
"45139","tt15807910","I Used to Be Famous","2022","en","6.6","2160p","https://yts.mx/movies/i-used-to-be-famous-2022","https://www.imdb.com/title/tt15807910","https://yts.mx/torrent/download/BDA0EF2CE079B78BC8A7BA899D60984C63B8C56D"
"45136","tt12718300","Confess, Fletch","2022","en","6.4","2160p","https://yts.mx/movies/confess-fletch-2022","https://www.imdb.com/title/tt12718300","https://yts.mx/torrent/download/15026E3163A5BCF4B80085536E58C72E587DAC5A"
"45137","tt12873562","The Invitation","2022","en","5.3","2160p","https://yts.mx/movies/the-invitation-2022","https://www.imdb.com/title/tt12873562","https://yts.mx/torrent/download/F71A74411B6E4380256E75BA054DA7CFC449330B"
"45134","tt9000184","Goodnight Mommy","2022","en","5.7","2160p","https://yts.mx/movies/goodnight-mommy-2022","https://www.imdb.com/title/tt9000184","https://yts.mx/torrent/download/CB02F448BACE19E52DA3CB374017FC736DED4EC8"
"45128","tt14253846","Speak No Evil","2022","da","6.6","2160p","https://yts.mx/movies/speak-no-evil-2022","https://www.imdb.com/title/tt14253846","https://yts.mx/torrent/download/FF7C2D81A0F4F412F652097FBD265BE0AF8E6047"
"45087","tt21342096","Jo Koy: Live from the Los Angeles Forum","2022","en","7.2","2160p","https://yts.mx/movies/jo-koy-live-from-the-los-angeles-forum-2022","https://www.imdb.com/title/tt21342096","https://yts.mx/torrent/download/36EB16C8544E6AF2CB279B392E7058F02A13B285"
"45085","tt14772558","York Witches Society","2022","en","3.9","2160p","https://yts.mx/movies/york-witches-society-2022","https://www.imdb.com/title/tt14772558","https://yts.mx/torrent/download/50DECAA32A08D9AE3278888431FE8F20718985FE"
"45077","tt15255876","Emily the Criminal","2022","en","6.7","2160p","https://yts.mx/movies/emily-the-criminal-2022","https://www.imdb.com/title/tt15255876","https://yts.mx/torrent/download/02CBC6E31A0BCED2A5F0AE854BA3B1E07C11E375"
"45076","tt9198364","Three Thousand Years of Longing","2022","en","6.7","2160p","https://yts.mx/movies/three-thousand-years-of-longing-2022","https://www.imdb.com/title/tt9198364","https://yts.mx/torrent/download/5A62D0DFE529E61E46B1F1122C814634735393A3"
"45075","tt12311620","Breaking","2022","en","6.3","2160p","https://yts.mx/movies/breaking-2022","https://www.imdb.com/title/tt12311620","https://yts.mx/torrent/download/B77386E169D020FC180E6D18D24D6EC4245A00F5"
"44984","tt14995258","No Limit","2022","fr","5.8","2160p","https://yts.mx/movies/no-limit-2022","https://www.imdb.com/title/tt14995258","https://yts.mx/torrent/download/B97DEFEF5193206B1D4D6194BF2AC6738ACAC7A5"
"44983","tt13655328","End of the Road","2022","en","4.8","2160p","https://yts.mx/movies/end-of-the-road-2022","https://www.imdb.com/title/tt13655328","https://yts.mx/torrent/download/934A3289174F6866FAEBE4D2ED13EA2D40324194"
"44981","tt14456350","About Fate","2022","en","6.4","2160p","https://yts.mx/movies/about-fate-2022","https://www.imdb.com/title/tt14456350","https://yts.mx/torrent/download/D2090356C6B416F89E0A0A3B0877FDF0A181D98C"
"44976","tt6276272","The Class","2022","en","4.3","2160p","https://yts.mx/movies/the-class-2022","https://www.imdb.com/title/tt6276272","https://yts.mx/torrent/download/006B5D091695C24F1034CC835F2D3241BD58C030"
"44978","tt14967618","Margaux","2022","en","4.5","2160p","https://yts.mx/movies/margaux-2022","https://www.imdb.com/title/tt14967618","https://yts.mx/torrent/download/4F3BE7F97ECFFC8E9B5329BBBB32BECC2C6A7BB1"
"44963","tt18687124","BTS Permission to Dance on Stage - Seoul: Live Viewing","2022","ko","7.9","2160p","https://yts.mx/movies/bts-permission-to-dance-on-stage-seoul-live-viewing-2022","https://www.imdb.com/title/tt18687124","https://yts.mx/torrent/download/2F44A655442F32E2A86D6089873C47148B884E4C"
"44962","tt21293078","Flight/Risk","2022","en","6.4","2160p","https://yts.mx/movies/flightrisk-2022","https://www.imdb.com/title/tt21293078","https://yts.mx/torrent/download/C28B17DF304E90AEE5163F412E9FAE97B119CEE2"
"44947","tt21860836","Obi-Wan Kenobi: A Jedi's Return","2022","en","7.3","2160p","https://yts.mx/movies/obi-wan-kenobi-a-jedis-return-2022","https://www.imdb.com/title/tt21860836","https://yts.mx/torrent/download/1CFB2CA656AAE2A9A3E3475B7ADB2A4609282660"
"44946","tt4593060","Pinocchio","2022","en","5.1","2160p","https://yts.mx/movies/pinocchio-2022","https://www.imdb.com/title/tt4593060","https://yts.mx/torrent/download/69AF566AEC6A975CD904B8A74A43DB96ECD005E4"
"44934","tt10648342","Thor: Love and Thunder","2022","en","6.2","2160p","https://yts.mx/movies/thor-love-and-thunder-2022","https://www.imdb.com/title/tt10648342","https://yts.mx/torrent/download/D9DC4437CE9992AA6475671F8EC3C37DC8026508"
"44890","tt6406930","The Skeleton's Compass","2022","en","4.7","2160p","https://yts.mx/movies/the-skeletons-compass-2022","https://www.imdb.com/title/tt6406930","https://yts.mx/torrent/download/9BB3A3FA37F1C16F0C515E786BE49C626E9F152F"
"44845","tt9411972","Where the Crawdads Sing","2022","en","7.2","2160p","https://yts.mx/movies/where-the-crawdads-sing-2022","https://www.imdb.com/title/tt9411972","https://yts.mx/torrent/download/4F0426F2FAB61D439BFE524E356BC73FFCB54B21"
"44823","tt15339456","Marcel the Shell with Shoes On","2021","en","7.6","2160p","https://yts.mx/movies/marcel-the-shell-with-shoes-on-2021","https://www.imdb.com/title/tt15339456","https://yts.mx/torrent/download/8F8C702E0C99619109E6951DCA908B1E2772206E"
"44762","tt16527290","Wire Room","2022","en","3.6","2160p","https://yts.mx/movies/wire-room-2022","https://www.imdb.com/title/tt16527290","https://yts.mx/torrent/download/3A82FBB8585BEB3885120A7A9E0A07EAA04C5617"
"44760","tt7440124","The Harbinger","2022","en","3.6","2160p","https://yts.mx/movies/the-harbinger-2022","https://www.imdb.com/title/tt7440124","https://yts.mx/torrent/download/6A63BF87F6FF02559E8056BE9B1264E1CB3695D7"
"44761","tt13063384","Burial","2022","en","5","2160p","https://yts.mx/movies/burial-2022","https://www.imdb.com/title/tt13063384","https://yts.mx/torrent/download/D1533C3AA46DBE204B5482A80BFD6A92ED600C24"
"44743","tt12655436","Honk for Jesus. Save Your Soul.","2022","en","5.3","2160p","https://yts.mx/movies/honk-for-jesus-save-your-soul-2022","https://www.imdb.com/title/tt12655436","https://yts.mx/torrent/download/C77173A7507CCFF9502CCBBEAD3AA6C88DE2755D"
"44728","tt14330236","Mack & Rita","2022","en","4.8","2160p","https://yts.mx/movies/mack-rita-2022","https://www.imdb.com/title/tt14330236","https://yts.mx/torrent/download/067088EE0176865A18483D6E54999FE45BC1A586"
"44724","tt21742248","Fenced In","2022","pt","4.5","2160p","https://yts.mx/movies/fenced-in-2022","https://www.imdb.com/title/tt21742248","https://yts.mx/torrent/download/F1C185B187096B810D22979784598A3799EF02F6"
"44722","tt15463032","Love in the Villa","2022","en","5.4","2160p","https://yts.mx/movies/love-in-the-villa-2022","https://www.imdb.com/title/tt15463032","https://yts.mx/torrent/download/05614FAB9143EF7546E482CC2D7EF2206B87DABD"
"44720","tt15208276","Summering","2022","en","4.4","2160p","https://yts.mx/movies/summering-2022","https://www.imdb.com/title/tt15208276","https://yts.mx/torrent/download/6B7B6EA8738E333C8383F6187157818B22D27D5C"
"44718","tt20168564","Alienoid","2022","ko","6.3","2160p","https://yts.mx/movies/alienoid-2022","https://www.imdb.com/title/tt20168564","https://yts.mx/torrent/download/6B4CC40B3F8AF0921A40A483684C710E779C7D27"
"44707","tt15325794","Fall","2022","en","6.4","2160p","https://yts.mx/movies/fall-2022","https://www.imdb.com/title/tt15325794","https://yts.mx/torrent/download/117B30F1FB138DC5EA00D29C52FFB468809C5B6A"
"44696","tt15083184","I Came By","2022","en","6.2","2160p","https://yts.mx/movies/i-came-by-2022","https://www.imdb.com/title/tt15083184","https://yts.mx/torrent/download/BF979D851DE4D01745DFBFCE431EBB1E2FC159EB"
"44673","tt21448508","Untold Operation Flagrant Foul","2022","en","6.8","2160p","https://yts.mx/movies/untold-operation-flagrant-foul-2022","https://www.imdb.com/title/tt21448508","https://yts.mx/torrent/download/4B0549FC1200E6487C616CC087D28A9214BFE70A"
"44650","tt17413020","Explorer","2022","en","6.6","2160p","https://yts.mx/movies/explorer-2022","https://www.imdb.com/title/tt17413020","https://yts.mx/torrent/download/0056444D0366ADD94B4FBA26E62E5FFE37E449C6"
"44619","tt14592998","The Railway Children Return","2022","en","5.5","2160p","https://yts.mx/movies/the-railway-children-return-2022","https://www.imdb.com/title/tt14592998","https://yts.mx/torrent/download/4F6EAF395BBA311AD272EC3F504301ABFCF58100"
"44518","tt14592948","Loving Adults","2022","da","6.5","2160p","https://yts.mx/movies/loving-adults-2022","https://www.imdb.com/title/tt14592948","https://yts.mx/torrent/download/73FE21DDB6D1277FA13A54261A2FF53BDA1666A4"
"44517","tt13611770","Seoul Vibe","2022","ko","5.5","2160p","https://yts.mx/movies/seoul-vibe-2022","https://www.imdb.com/title/tt13611770","https://yts.mx/torrent/download/AFAD8994050312105733A76603B432AF4255C693"
"44516","tt14309446","Me Time","2022","en","5.1","2160p","https://yts.mx/movies/me-time-2022","https://www.imdb.com/title/tt14309446","https://yts.mx/torrent/download/618FBD344C8E9C4A0DBCB8924B97477A4CBFF3BE"
"44511","tt19801404","Untrapped: The Story of Lil Baby","2022","en","6.6","2160p","https://yts.mx/movies/untrapped-the-story-of-lil-baby-2022","https://www.imdb.com/title/tt19801404","https://yts.mx/torrent/download/137998DEFB483F1DFAC5D9ECFF0C9E0C0E69E96D"
"44510","tt5500218","Samaritan","2022","en","5.7","2160p","https://yts.mx/movies/samaritan-2022","https://www.imdb.com/title/tt5500218","https://yts.mx/torrent/download/937C5ACD57F4987B94D58168D384A82794F32DCB"
"44491","tt21836538","The Figo Affair: The Transfer that Changed Football","2022","en","7.1","2160p","https://yts.mx/movies/the-figo-affair-the-transfer-that-changed-football-2022","https://www.imdb.com/title/tt21836538","https://yts.mx/torrent/download/FF5FB81409997CA7548AAF474484F6A5DCF12782"
"44490","tt21388556","That's Amor","2022","en","5.3","2160p","https://yts.mx/movies/thats-amor-2022","https://www.imdb.com/title/tt21388556","https://yts.mx/torrent/download/ACEB413B4BB503CF64C3CDB26C3C1B28137B8BA9"
"44488","tt10954984","Nope","2022","en","6.8","2160p","https://yts.mx/movies/nope-2022","https://www.imdb.com/title/tt10954984","https://yts.mx/torrent/download/9D3D809BCD419FE968517E6624C3DF815633614D"
"44454","tt21388560","Untold The Rise and Fall of AND1","2022","en","6.8","2160p","https://yts.mx/movies/untold-the-rise-and-fall-of-and1-2022","https://www.imdb.com/title/tt21388560","https://yts.mx/torrent/download/832D5A362552706C8EFE7E0E6923E9FCBB48AA50"
"44453","tt8912936","DC League of Super-Pets","2022","en","7.1","2160p","https://yts.mx/movies/dc-league-of-super-pets-2022","https://www.imdb.com/title/tt8912936","https://yts.mx/torrent/download/503388FDAA86C187D197418F0B4181F7B09F2E3F"
"44450","tt11952606","Easter Sunday","2022","en","5.3","2160p","https://yts.mx/movies/easter-sunday-2022","https://www.imdb.com/title/tt11952606","https://yts.mx/torrent/download/A12974D8575F8F858B95CE5A9B2EB5297430DA67"
"44361","tt21106646","The Next 365 Days","2022","pl","2.9","2160p","https://yts.mx/movies/the-next-365-days-2022","https://www.imdb.com/title/tt21106646","https://yts.mx/torrent/download/9F8CC6C0244C792D35C15D0C755F6DBEA0E08B33"
"44356","tt13698942","The Immaculate Room","2022","en","5.1","2160p","https://yts.mx/movies/the-immaculate-room-2022","https://www.imdb.com/title/tt13698942","https://yts.mx/torrent/download/14B28C88C1AE486855948F27A50224980BACDA13"
"44357","tt14596320","Spin Me Round","2022","en","5.2","2160p","https://yts.mx/movies/spin-me-round-2022","https://www.imdb.com/title/tt14596320","https://yts.mx/torrent/download/FDD100468AA8238A0BB827E11FC35A8BB78E1FCC"
"44353","tt10198564","Bullet Proof","2022","en","4.3","2160p","https://yts.mx/movies/bullet-proof-2022","https://www.imdb.com/title/tt10198564","https://yts.mx/torrent/download/42E5A32FC7C806BF5683B14AA63D3034260DB403"
"44351","tt11851548","Orphan: First Kill","2022","en","5.9","2160p","https://yts.mx/movies/orphan-first-kill-2022","https://www.imdb.com/title/tt11851548","https://yts.mx/torrent/download/F219A1215A59D5FC3104AC69FA1A84775E1C2908"
"44346","tt21340412","Inside the Mind of a Cat","2022","en","6.9","2160p","https://yts.mx/movies/inside-the-mind-of-a-cat-2022","https://www.imdb.com/title/tt21340412","https://yts.mx/torrent/download/0257EB70B2C3DB0B1E59C20F0F5D50BD9BB6732A"
"44342","tt13223398","Beast","2022","en","5.6","2160p","https://yts.mx/movies/beast-2-2022","https://www.imdb.com/title/tt13223398","https://yts.mx/torrent/download/9311D16313155634A06C93FBA0AD444E3DC8F598"
"44317","tt1745960","Top Gun: Maverick","2022","en","8.2","2160p","https://yts.mx/movies/top-gun-maverick-2022","https://www.imdb.com/title/tt1745960","https://yts.mx/torrent/download/D34FF246A82C7621ED2EC9FE9413C4D251BEDC24"
"44311","tt13661368","The Stranger in Our Bed","2022","en","4.6","2160p","https://yts.mx/movies/the-stranger-in-our-bed-2022","https://www.imdb.com/title/tt13661368","https://yts.mx/torrent/download/37FDEB04B08F19DEC4551911667BB2EE376B1E49"
"44307","tt14158346","Sharp Stick","2022","en","4.9","2160p","https://yts.mx/movies/sharp-stick-2022","https://www.imdb.com/title/tt14158346","https://yts.mx/torrent/download/92ACB86F9E7C9067CE27EC3D456E67FE5D6372A1"
"44305","tt11976532","Vengeance","2022","en","6.8","2160p","https://yts.mx/movies/vengeance-2022","https://www.imdb.com/title/tt11976532","https://yts.mx/torrent/download/6016F279316F737B3379F790434931AD2C0E0D36"
"44218","tt12477480","Decision to Leave","2022","ko","7.3","2160p","https://yts.mx/movies/decision-to-leave-2022","https://www.imdb.com/title/tt12477480","https://yts.mx/torrent/download/A0304F0024FBB0F2A78DC1F628A59A54E6A0C056"
"44199","tt20770080","The Inside Outtakes","2022","en","8.1","2160p","https://yts.mx/movies/the-inside-outtakes-2022","https://www.imdb.com/title/tt20770080","https://yts.mx/torrent/download/5AE058FF20766391AF6E969A389DB92A76807F74"
"44190","tt21405896","Snoopy Presents: Lucy's School","2022","en","6.7","2160p","https://yts.mx/movies/snoopy-presents-lucys-school-2022","https://www.imdb.com/title/tt21405896","https://yts.mx/torrent/download/FE54DCDFE22CE4DD7AA4075E163D51D80B995779"
"44189","tt13660916","Code Name Emperor","2022","es","5.8","2160p","https://yts.mx/movies/code-name-emperor-2022","https://www.imdb.com/title/tt13660916","https://yts.mx/torrent/download/F0A4817E3662C43790C3E055110347AB05479187"
"44188","tt3975918","13: The Musical","2022","en","5.2","2160p","https://yts.mx/movies/13-the-musical-2022","https://www.imdb.com/title/tt3975918","https://yts.mx/torrent/download/CAA4EE9E33CF7E841CCA9F027C5FC1AC4096FB0A"
"44187","tt13314558","Day Shift","2022","en","6.1","2160p","https://yts.mx/movies/day-shift-2022","https://www.imdb.com/title/tt13314558","https://yts.mx/torrent/download/4F53D3646BEE94B162E9A5AA0D3CE45FDEC92C54"
"44182","tt15978956","Wifelike","2022","en","4.9","2160p","https://yts.mx/movies/wifelike-2022","https://www.imdb.com/title/tt15978956","https://yts.mx/torrent/download/C18FB7F5A1BD8212A5878B6F8204A3B0422F0D75"
"44181","tt14001894","Secret Headquarters","2022","en","5.2","2160p","https://yts.mx/movies/secret-headquarters-2022","https://www.imdb.com/title/tt14001894","https://yts.mx/torrent/download/A9197312468AAFF5D02CE40527A878C77BA50627"
"44179","tt6910678","The Dunes","2021","en","5.3","2160p","https://yts.mx/movies/the-dunes-2021","https://www.imdb.com/title/tt6910678","https://yts.mx/torrent/download/44991D234B7A21D3FF43495F78C1DA563482EE7F"
"44159","tt21100124","Stay on Board: The Leo Baker Story","2022","en","6.7","2160p","https://yts.mx/movies/stay-on-board-the-leo-baker-story-2022","https://www.imdb.com/title/tt21100124","https://yts.mx/torrent/download/55D947D1502047582AEDCF62A00FEB5E50291CA9"
"44094","tt3704428","Elvis","2022","en","7.3","2160p","https://yts.mx/movies/elvis-2022","https://www.imdb.com/title/tt3704428","https://yts.mx/torrent/download/A6EBA9E3423DC0B9766F35CD67E12E665C99AAE8"
"44058","tt9731386","Rogue Agent","2022","en","6.5","2160p","https://yts.mx/movies/rogue-agent-2022","https://www.imdb.com/title/tt9731386","https://yts.mx/torrent/download/12148870643AC576BEF4EFC628DFBFE083966025"
"44043","tt14502344","They/Them","2022","en","4","2160p","https://yts.mx/movies/theythem-2022","https://www.imdb.com/title/tt14502344","https://yts.mx/torrent/download/AD4254B3EBD83B61961A305BA818CBE0C5A7A513"
"44037","tt20784210","Lego Star Wars Summer Vacation","2022","en","5.6","2160p","https://yts.mx/movies/lego-star-wars-summer-vacation-2022","https://www.imdb.com/title/tt20784210","https://yts.mx/torrent/download/6E960AAF2A951E484BD236A59A9E145FA5A6DB7B"
"44036","tt21237030","Carter","2022","ko","5.1","2160p","https://yts.mx/movies/carter-2022","https://www.imdb.com/title/tt21237030","https://yts.mx/torrent/download/7C99819C33D47358425DD76663711865185AE169"
"44032","tt11540726","Resurrection","2022","en","5.9","2160p","https://yts.mx/movies/resurrection-2022","https://www.imdb.com/title/tt11540726","https://yts.mx/torrent/download/DBC983BF1A91497B6A758564942CFC0C429F799B"
"44033","tt11866324","Prey","2022","en","7.1","2160p","https://yts.mx/movies/prey-2022","https://www.imdb.com/title/tt11866324","https://yts.mx/torrent/download/7DA4CE8AD26097F008C2F66DC9C197519398E0CC"
"44030","tt7214954","Luck","2022","en","6.4","2160p","https://yts.mx/movies/luck-2022","https://www.imdb.com/title/tt7214954","https://yts.mx/torrent/download/61C6A6532BEDA75CC9803BB799EE01BE055790E3"
"44029","tt12262116","Thirteen Lives","2022","en","7.8","2160p","https://yts.mx/movies/thirteen-lives-2022","https://www.imdb.com/title/tt12262116","https://yts.mx/torrent/download/3923D3DC684562BFA7B8EA3ED4948D9237E49526"
"44023","tt11426572","Wedding Season","2022","en","6.3","2160p","https://yts.mx/movies/wedding-season-2022","https://www.imdb.com/title/tt11426572","https://yts.mx/torrent/download/BDF292BBC18928C98C1E85634C4FACCFA0851C69"
"43966","tt5151570","Mrs. Harris Goes to Paris","2022","en","7.1","2160p","https://yts.mx/movies/mrs-harris-goes-to-paris-2022","https://www.imdb.com/title/tt5151570","https://yts.mx/torrent/download/F94F319776C23C7304EA6C645595C6456F36A054"
"43965","tt5113044","Minions: The Rise of Gru","2022","en","6.5","2160p","https://yts.mx/movies/minions-the-rise-of-gru-2022","https://www.imdb.com/title/tt5113044","https://yts.mx/torrent/download/8F278DF5F5B375E82E431BEC2844C2E0E590C143"
"43857","tt21030232","The Entitled","2022","tl","4","2160p","https://yts.mx/movies/the-entitled-2022","https://www.imdb.com/title/tt21030232","https://yts.mx/torrent/download/451B00BA1DDFF087B90F72FC9EC45FC4AEE808E9"
"43850","tt4614584","Purple Hearts","2022","en","6.7","2160p","https://yts.mx/movies/purple-hearts-2022","https://www.imdb.com/title/tt4614584","https://yts.mx/torrent/download/45F866764DF2B9FCF7B3AA13A5CF0E529A2FE903"
"43844","tt7469828","Paradise Highway","2022","en","5.7","2160p","https://yts.mx/movies/paradise-highway-2022","https://www.imdb.com/title/tt7469828","https://yts.mx/torrent/download/2C8FA4043533BAB218F9B3E70A514AC341B1258A"
"43845","tt14814040","Not Okay","2022","en","6.1","2160p","https://yts.mx/movies/not-okay-2022","https://www.imdb.com/title/tt14814040","https://yts.mx/torrent/download/E70D4D84C0B65830E4FB61825509F95EF66BC8AC"
"43834","tt16491324","Honor Society","2022","en","6.5","2160p","https://yts.mx/movies/honor-society-2022","https://www.imdb.com/title/tt16491324","https://yts.mx/torrent/download/0CE876B5BBAC8A92B6A7BA97DB5464E1B8E078C1"
"43767","tt21283348","Whitney Cummings: Jokes","2022","en","5.4","2160p","https://yts.mx/movies/whitney-cummings-jokes-2022","https://www.imdb.com/title/tt21283348","https://yts.mx/torrent/download/7811EC7E6EFD7F2DF7CFFF1AA71AF0349FB8D568"
"43759","tt12735282","The Reef: Stalked","2022","en","4.2","2160p","https://yts.mx/movies/the-reef-stalked-2022","https://www.imdb.com/title/tt12735282","https://yts.mx/torrent/download/04DA292F31D725A368298E8C9CBEF17EF9EFF1ED"
"43681","tt4428398","Paws of Fury: The Legend of Hank","2022","en","5.8","2160p","https://yts.mx/movies/paws-of-fury-the-legend-of-hank-2022","https://www.imdb.com/title/tt4428398","https://yts.mx/torrent/download/B1B0FBF5370D4335F4A91839B83B869209AB9C65"
"43663","tt1649418","The Gray Man","2022","en","6.5","2160p","https://yts.mx/movies/the-gray-man-2022","https://www.imdb.com/title/tt1649418","https://yts.mx/torrent/download/7AC15B3AC5F6F2254B3F9677731265D12EFCE718"
"43659","tt11464446","Anything's Possible","2022","en","5.7","2160p","https://yts.mx/movies/anythings-possible-2022","https://www.imdb.com/title/tt11464446","https://yts.mx/torrent/download/B323E4C67915DDB9C8A7B8DB04F415DB0935D972"
"43646","tt18967390","Deep in the Heart: A Texas Wildlife Story","2022","en","7.6","2160p","https://yts.mx/movies/deep-in-the-heart-a-texas-wildlife-story-2022","https://www.imdb.com/title/tt18967390","https://yts.mx/torrent/download/EAC2D426C05B5A336BC23372F0E4C64577049164"
"43645","tt12545566","Mr. Malcolm's List","2022","en","6","2160p","https://yts.mx/movies/mr-malcolms-list-2022","https://www.imdb.com/title/tt12545566","https://yts.mx/torrent/download/994A8217711B140859C40C3A729A3A5A4724744C"
"43623","tt0058135","The Gendarme of Saint-Tropez","1964","fr","7.1","2160p","https://yts.mx/movies/the-gendarme-of-saint-tropez-1964","https://www.imdb.com/title/tt0058135","https://yts.mx/torrent/download/D23453675DE7C8D73311B8429488AB1BFE252B5E"
"43622","tt12992162","The Day the Music Died/American Pie","2022","en","7.1","2160p","https://yts.mx/movies/the-day-the-music-diedamerican-pie-2022","https://www.imdb.com/title/tt12992162","https://yts.mx/torrent/download/9231DC9B11F021BC20515FB9786830C6B34A7F87"
"43602","tt3696180","The Forgiven","2021","en","6.1","2160p","https://yts.mx/movies/the-forgiven-2021","https://www.imdb.com/title/tt3696180","https://yts.mx/torrent/download/D8ED83A96C1B2525AC2411EF77159E6874F841F7"
"43601","tt16376478","Aftershock","2022","en","6.8","2160p","https://yts.mx/movies/aftershock-2022","https://www.imdb.com/title/tt16376478","https://yts.mx/torrent/download/FCC6EC8C8F71F92ED1B3B660D0CEC4787752A218"
"43496","tt13456318","Persuasion","2022","en","5.8","2160p","https://yts.mx/movies/persuasion-2022","https://www.imdb.com/title/tt13456318","https://yts.mx/torrent/download/4A8E9C8C06930D8D0FA82C74992DC118C30E3149"
"43497","tt14301252","Zombies 3","2022","en","5.4","2160p","https://yts.mx/movies/zombies-3-2022","https://www.imdb.com/title/tt14301252","https://yts.mx/torrent/download/AB066FB3FBEBCAE142BE2612F73408BA02655095"
"43488","tt2597804","Don't Make Me Go","2022","en","6.7","2160p","https://yts.mx/movies/dont-make-me-go-2022","https://www.imdb.com/title/tt2597804","https://yts.mx/torrent/download/D1BDD2098BCE3CA794E293727D2CD2FF72388F93"
"43467","tt10298810","Lightyear","2022","en","6.1","2160p","https://yts.mx/movies/lightyear-2022","https://www.imdb.com/title/tt10298810","https://yts.mx/torrent/download/D55F4D7FFBAD9B3617F356896D028BFFC3689BD2"
